,action,cos,sin,omega,reward
44,2.0,-0.6652419567108154,-0.7466278076171875,2.672175884246826,-6.738064765930176
45,2.0,-0.5705764293670654,-0.821244478225708,2.412205219268799,-6.001679420471191
46,2.0,-0.48152509331703186,-0.8764322996139526,2.0962717533111572,-5.3295745849609375
47,2.0,-0.4035986065864563,-0.9149361252784729,1.7389475107192993,-4.741553783416748
48,2.0,-0.340839147567749,-0.9401216506958008,1.3527454137802124,-4.2515549659729
49,2.0,-0.2959277629852295,-0.9552103281021118,0.9476541876792908,-3.868039846420288
50,2.0,-0.2704537510871887,-0.9627329707145691,0.5312464237213135,-3.595280170440674
51,2.0,-0.2651934027671814,-0.9641952514648438,0.1091967299580574,-3.434995174407959
52,2.0,-0.28029555082321167,-0.9599137306213379,-0.31394970417022705,-3.3878519535064697
53,2.0,-0.31532227993011475,-0.9489846229553223,-0.7338849902153015,-3.4545042514801025
54,2.0,-0.3691343367099762,-0.9293760657310486,-1.1456234455108643,-3.6359810829162598
55,2.0,-0.43965110182762146,-0.8981686234474182,-1.54265558719635,-3.933354139328003
56,2.0,-0.5235601663589478,-0.851988673210144,-1.916282057762146,-4.346681118011475
57,2.0,-0.6161049008369446,-0.7876641154289246,-2.2552735805511475,-4.873336315155029
58,2.0,-0.7111193537712097,-0.7030712962150574,-2.5460216999053955,-5.505992889404297
59,2.0,-0.8014736175537109,-0.598030149936676,-2.773325204849243,-6.230725288391113
60,0.862071692943573,-0.8840147852897644,-0.4674589931964874,-3.0925369262695312,-7.022634983062744
61,-2.0,-0.9555556178092957,-0.2948109209537506,-3.743131160736084,-8.010351181030273
62,-2.0,-0.9963003396987915,-0.08593951910734177,-4.264239311218262,-9.48397159576416
63,-2.0,-0.9894496202468872,0.1448773741722107,-4.6286940574646,-11.158740997314453
64,-2.0,-0.9262751936912537,0.3768478035926819,-4.820035934448242,-11.123717308044434
65,-2.0,-0.8090509176254272,0.587738573551178,-4.837399959564209,-9.918411254882812
66,-2.0,-0.6500921249389648,0.7598553895950317,-4.696596145629883,-8.660881042480469
67,-2.0,-0.4674203097820282,0.8840352296829224,-4.426704406738281,-7.401372909545898
68,-2.0,-0.27941668033599854,0.9601699709892273,-4.06367826461792,-6.195506572723389
69,-2.0,-0.10083732008934021,0.9949029088020325,-3.6435508728027344,-5.092600345611572
70,-2.0,0.05882570520043373,0.9982682466506958,-3.197373628616333,-4.126479148864746
71,-2.0,0.1950351595878601,0.9807962775230408,-2.7486722469329834,-3.312272071838379
72,-2.0,0.30691230297088623,0.9517378211021423,-2.313075065612793,-2.6487784385681152
73,-2.0,0.39577412605285645,0.9183478951454163,-1.899271845817566,-2.1237330436706543
74,-2.0,0.46393871307373047,0.8858672976493835,-1.5105109214782715,-1.719353199005127
75,-2.0,0.5139144659042358,0.857841432094574,-1.1461104154586792,-1.4166921377182007
76,-2.0,0.5479220151901245,0.8365293741226196,-0.8027293682098389,-1.1984305381774902
77,-2.0,0.5676469206809998,0.8232721090316772,-0.4753322899341583,-1.050356149673462
78,-2.0,0.5741279721260071,0.8187655806541443,-0.15787820518016815,-0.961976170539856
79,-2.0,0.567716121673584,0.8232243657112122,0.1561959683895111,-0.9266677498817444
80,-2.0,0.5480642318725586,0.8364362120628357,0.47361424565315247,-0.9416590929031372
81,-2.0,0.5141369700431824,0.8577080965042114,0.8009414076805115,-1.0080128908157349
82,-2.0,0.4642520844936371,0.8857030868530273,1.1442224979400635,-1.1306895017623901
83,-2.0,0.3961913585662842,0.9181679487228394,1.5084998607635498,-1.318682312965393
84,-2.0,0.30744680762290955,0.9515652656555176,1.8971258401870728,-1.5851296186447144
85,-2.0,0.1956975758075714,0.9806643128395081,2.3107998371124268,-1.947196364402771
86,-2.0,0.05961846187710762,0.998221218585968,2.74629807472229,-2.425381898880005
87,-2.0,-0.09992730617523193,0.9949947595596313,3.1949639320373535,-3.041766881942749
88,-2.0,-0.278425931930542,0.9604576826095581,3.6412100791931152,-3.816655158996582
89,-2.0,-0.46641406416893005,0.8845665454864502,4.061553001403809,-4.763268947601318
90,-2.0,-0.6491613984107971,0.7606506943702698,4.424978256225586,-5.880876064300537
91,-2.0,-0.8082975149154663,0.5887742638587952,4.695466041564941,-7.148036956787109
92,-2.0,-0.9257851243019104,0.37805017828941345,4.837047100067139,-8.51914119720459
93,-2.0,-0.9892646670341492,0.14613483846187592,4.820584297180176,-9.927685737609863
94,-2.0,-0.9964024424552917,-0.08474748581647873,4.630185604095459,-11.297425270080566
95,-1.0287413597106934,-0.953707218170166,-0.3007366359233856,4.412313938140869,-11.488600730895996
96,2.0,-0.8629066348075867,-0.5053633451461792,4.486761569976807,-9.994471549987793
97,2.0,-0.7315593957901001,-0.6817777156829834,4.40773868560791,-8.838547706604004
98,2.0,-0.5735116004943848,-0.819197416305542,4.196405410766602,-7.665623188018799
99,2.0,-0.40473198890686035,-0.9144353270530701,3.882007360458374,-6.5242838859558105
100,2.0,-0.23952509462833405,-0.9708901643753052,3.496181011199951,-5.461082935333252
101,2.0,-0.08836062997579575,-0.9960885643959045,3.0680131912231445,-4.512111663818359
102,2.0,0.042558472603559494,-0.9990939497947693,2.6209468841552734,-3.698455333709717
103,2.0,0.15057773888111115,-0.9885981678962708,2.171626329421997,-3.0264079570770264
104,2.0,0.2354305386543274,-0.9718911647796631,1.7301777601242065,-2.4909842014312744
105,2.0,0.29812192916870117,-0.9545277953147888,1.3012593984603882,-2.080599784851074
106,2.0,0.34007126092910767,-0.9403996467590332,0.8853635191917419,-1.7813336849212646
107,2.0,0.3625437319278717,-0.9319667816162109,0.480063796043396,-1.5800821781158447
108,2.0,0.36631932854652405,-0.930489182472229,0.08108871430158615,-1.4665672779083252
109,2.0,0.3515360653400421,-0.9361743330955505,-0.31677818298339844,-1.4344661235809326
110,2.0,0.3176650404930115,-0.9482030272483826,-0.718908965587616,-1.4819729328155518
111,2.0,0.26361021399497986,-0.9646292924880981,-1.130061149597168,-1.6120150089263916
112,2.0,0.18796148896217346,-0.9821764230728149,-1.5535331964492798,-1.8322070837020874
113,2.0,0.08945821225643158,-0.9959905743598938,-1.9901654720306396,-2.1544692516326904
114,2.0,-0.03227435052394867,-0.9994790554046631,-2.4371583461761475,-2.594083786010742
115,2.0,-0.17570152878761292,-0.9844434857368469,-2.886767625808716,-3.167827606201172
116,2.0,-0.33619457483291626,-0.9417925477027893,-3.3251001834869385,-3.890800714492798
117,2.0,-0.5050548911094666,-0.8630872368812561,-3.7314445972442627,-4.771760940551758
118,2.0,-0.66938716173172,-0.7429137229919434,-4.078760147094727,-5.807384014129639
119,2.0,-0.8135206699371338,-0.5815359354019165,-4.3359456062316895,-6.976873397827148
120,-1.1466891765594482,-0.9310886859893799,-0.36479294300079346,-4.944100856781006,-8.236682891845703
121,-2.0,-0.9952481389045715,-0.09737113118171692,-5.517695426940918,-10.111246109008789
122,-2.0,-0.980656087398529,0.19573856890201569,-5.890723705291748,-12.314840316772461
123,-2.0,-0.8779627084732056,0.4787290394306183,-6.043920040130615,-12.14462661743164
124,-2.0,-0.6978176236152649,0.7162754535675049,-5.984873294830322,-10.639101028442383
125,-2.0,-0.46617546677589417,0.8846923112869263,-5.747666358947754,-9.076187133789062
126,-2.0,-0.2140854299068451,0.9768149256706238,-5.3841471672058105,-7.533712863922119
127,-2.0,0.03181597962975502,0.9994937181472778,-4.951536178588867,-6.094671249389648
128,-2.0,0.25410008430480957,0.9671779274940491,-4.50191593170166,-4.824214935302734
129,-1.696635365486145,0.4425753057003021,0.8967313170433044,-4.031027793884277,-3.7558815479278564
130,-0.47758355736732483,0.5891240239143372,0.8080426454544067,-3.430116653442383,-2.862419605255127
131,-0.27641189098358154,0.6984659433364868,0.7156432867050171,-2.865546464920044,-2.0617923736572266
132,0.3002009987831116,0.7754584550857544,0.631398618221283,-2.2837839126586914,-1.4573032855987549
133,-0.3631346821784973,0.8308737874031067,0.5564609169960022,-1.8647050857543945,-0.9886734485626221
134,-0.9432978630065918,0.8724135756492615,0.48876842856407166,-1.5888540744781494,-0.6968441605567932
135,-0.8567116260528564,0.9034104943275452,0.42877671122550964,-1.3507845401763916,-0.513971209526062
136,-1.6122307777404785,0.9288179278373718,0.3705363869667053,-1.2710366249084473,-0.3814327120780945
137,-1.0689095258712769,0.9486319422721863,0.3163817822933197,-1.153470754623413,-0.3067818582057953
138,-0.7382005453109741,0.9636194705963135,0.2672780156135559,-1.0269144773483276,-0.2372223436832428
139,-0.6018837690353394,0.9748542308807373,0.22284339368343353,-0.9167385697364807,-0.17902420461177826
140,-0.813500702381134,0.9836373925209045,0.1801595836877823,-0.8716311454772949,-0.1352064311504364
141,-0.4417338967323303,0.9900745153427124,0.14054326713085175,-0.8027715086936951,-0.10898406058549881
142,-0.3192015290260315,0.9946230053901672,0.1035618782043457,-0.7452443242073059,-0.08442995697259903
143,-0.026881977915763855,0.9975392818450928,0.07011007517576218,-0.6716051697731018,-0.06630325317382812
144,-0.1845637559890747,0.9992844462394714,0.03782325237989426,-0.6467071771621704,-0.050062913447618484
145,0.2796213626861572,0.999959409236908,0.009012328460812569,-0.5763965249061584,-0.04333248734474182
146,0.7641427516937256,0.9999056458473206,-0.01373791228979826,-0.4550158977508545,-0.03388843685388565
147,0.7116314172744751,0.9994986653327942,-0.031661782413721085,-0.35857459902763367,-0.021399106830358505
148,0.935948371887207,0.9990425109863281,-0.04374954104423523,-0.24192869663238525,-0.014736378565430641
149,0.7299574613571167,0.9986469745635986,-0.052002403885126114,-0.16524723172187805,-0.008301031775772572
150,0.7293956279754639,0.9983891248703003,-0.056737370789051056,-0.09483969211578369,-0.0059693739749491215
151,0.37641391158103943,0.9981513619422913,-0.060776907950639725,-0.08093062788248062,-0.004263733513653278
152,0.06070038676261902,0.9977774024009705,-0.0666353851556778,-0.11740825325250626,-0.004357051104307175
153,0.19358378648757935,0.9972925782203674,-0.0735357254743576,-0.13834722340106964,-0.005862806923687458
154,0.6907126903533936,0.9969519972801208,-0.07801740616559982,-0.08989211916923523,-0.00780835747718811
155,0.942170262336731,0.9969243407249451,-0.07837030291557312,-0.007079631090164185,-0.0077948491089046
156,0.39040470123291016,0.9968956708908081,-0.07873401045799255,-0.0072966525331139565,-0.006311947945505381
157,0.36378657817840576,0.9968491196632385,-0.07932112365961075,-0.011779171414673328,-0.006349560804665089
158,0.36639222502708435,0.9967840909957886,-0.0801340863108635,-0.016311179846525192,-0.006453198846429586
159,0.8842135071754456,0.9970054030418396,-0.0773317962884903,0.05622028186917305,-0.007243703119456768
160,-0.0319707989692688,0.9969799518585205,-0.07765951752662659,-0.00657418929040432,-0.006309260614216328
161,0.5950601100921631,0.9970740675926208,-0.07644114643335342,0.024440186098217964,-0.006401583086699247
162,0.5133631229400635,0.9972403049468994,-0.07424172759056091,0.04411379620432854,-0.006177939474582672
163,0.4205566346645355,0.9974281787872314,-0.07167278975248337,0.05151600018143654,-0.005893460940569639
164,0.31757980585098267,0.9975883364677429,-0.06940852850675583,0.04539837688207626,-0.005512055940926075
165,0.36052754521369934,0.9977501034736633,-0.0670429915189743,0.04742111638188362,-0.005161380860954523
166,0.46231716871261597,0.9979674220085144,-0.0637257844209671,0.06648644804954529,-0.004940127022564411
167,0.44057947397232056,0.9982286095619202,-0.05949489399790764,0.08477902412414551,-0.0047026402316987514
168,0.01474672555923462,0.9983524084091187,-0.05738002061843872,0.042369864881038666,-0.004262792412191629
169,0.5728457570075989,0.998587965965271,-0.05312344804406166,0.08526170998811722,-0.0038037593476474285
170,0.058259785175323486,0.9987281560897827,-0.05041917786002159,0.05415809527039528,-0.0035551097244024277
171,0.02204771339893341,0.9987772107124329,-0.049437858164310455,0.019650869071483612,-0.002838046522811055
172,-0.02032528817653656,0.9987260699272156,-0.05046039819717407,-0.020476318895816803,-0.0024851243942976
173,0.6230700016021729,0.9988131523132324,-0.04870561510324478,0.03513888269662857,-0.002978560049086809
174,0.07018732279539108,0.9988353252410889,-0.0482492633163929,0.009137771092355251,-0.002502515446394682
175,0.3181907534599304,0.9988846778869629,-0.047216471284627914,0.02067943662405014,-0.0024393952917307615
176,0.6140955686569214,0.9990599155426025,-0.043351370841264725,0.07738141715526581,-0.0026509310118854046
177,-0.3512584865093231,0.9990428686141968,-0.043742042034864426,-0.00782088004052639,-0.0026026908308267593
178,-0.10485371947288513,0.9989156126976013,-0.04655694216489792,-0.056355468928813934,-0.0019316988764330745
179,0.188813716173172,0.998764157295227,-0.04970084875822067,-0.06295111775398254,-0.002522361231967807
180,0.5800703167915344,0.9987310767173767,-0.05036083236336708,-0.013216209597885609,-0.0032049769069999456
181,0.17111793160438538,0.998666524887085,-0.051625143736600876,-0.025319144129753113,-0.0025851086247712374
182,0.4818430244922638,0.9986876845359802,-0.051213763654232025,0.008238453418016434,-0.0029638048727065325
183,0.1194881796836853,0.998656153678894,-0.0518253818154335,-0.012248643673956394,-0.002646210603415966
184,0.26961350440979004,0.9986283779144287,-0.052358441054821014,-0.01067565567791462,-0.002775972941890359
185,0.6100109815597534,0.9987350106239319,-0.050283320248126984,0.04155715927481651,-0.003127425443381071
186,0.37083184719085693,0.9988800883293152,-0.047313392162323,0.059469446539878845,-0.002840762259438634
187,-0.16020138561725616,0.9988799691200256,-0.047315679490566254,-4.5806806156178936e-05,-0.00261955545283854
188,0.08884866535663605,0.9988268613815308,-0.048424672335386276,-0.02220526710152626,-0.0022483407519757748
189,-0.10079342126846313,0.9986417889595032,-0.05210215598344803,-0.0736427828669548,-0.002406250685453415
190,1.105767846107483,0.9987766742706299,-0.04944829270243645,0.05314577743411064,-0.004482143092900515
191,0.36078357696533203,0.9989440441131592,-0.04594343528151512,0.0701770931482315,-0.002859741449356079
192,0.007687542587518692,0.9990270733833313,-0.04410167038440704,0.03687264770269394,-0.002604827517643571
193,0.17606304585933685,0.9990925192832947,-0.04259279742836952,0.030205851420760155,-0.0021131772082298994
194,0.036754902452230453,0.9991005063056946,-0.04240424558520317,0.003774486482143402,-0.001907834899611771
195,-0.025886401534080505,0.9990316033363342,-0.04399833828210831,-0.03191165626049042,-0.0018012935761362314
196,0.5363438129425049,0.9990655183792114,-0.04322202131152153,0.015541160479187965,-0.0023266044445335865
197,0.2079000174999237,0.999096155166626,-0.042507193982601166,0.014309648424386978,-0.0019366826163604856
198,0.0847424864768982,0.9990857839584351,-0.04274994134902954,-0.004859375301748514,-0.0018356088548898697
199,-0.4579271674156189,0.9988461136817932,-0.048025041818618774,-0.1056109070777893,-0.002040730556473136
200,0.30446290969848633,0.21494688093662262,0.9766257405281067,-0.7027137279510498,-0.003516244003549218
201,-2.0,0.2281232327222824,0.973632276058197,-0.27024438977241516,-1.8871269226074219
202,-2.0,0.2203279435634613,0.9754258394241333,0.15997980535030365,-1.8086366653442383
203,-2.0,0.1913851648569107,0.9815149903297424,0.5915492177009583,-1.8254045248031616
204,-2.0,0.14072032272815704,0.9900493621826172,1.0276854038238525,-1.9384920597076416
205,-2.0,0.06762615591287613,0.9977107048034668,1.4702224731445312,-2.153391122817993
206,-2.0,-0.028243709355592728,0.9996010661125183,1.9185055494308472,-2.479520797729492
207,-2.0,-0.14613261818885803,0.9892650246620178,2.368206262588501,-2.9290072917938232
208,-2.0,-0.28323498368263245,0.9590505361557007,2.810155153274536,-3.514488697052002
209,-2.0,-0.43373844027519226,0.9010388255119324,3.229443073272705,-4.2457194328308105
210,-2.0,-0.5882545709609985,0.8086757659912109,3.605222225189209,-5.125043869018555
211,-2.0,-0.7341983914375305,0.6789349913597107,3.911728858947754,-6.142421245574951
212,-2.0,-0.857572615146637,0.5143629312515259,4.120930194854736,-7.271536350250244
213,-2.0,-0.9460651874542236,0.3239762783050537,4.20670223236084,-8.469114303588867
214,-2.0,-0.9925129413604736,0.12213949114084244,4.149684429168701,-9.679084777832031
215,-2.0,-0.9972172975540161,-0.07455001026391983,3.941289186477661,-10.841238975524902
216,-2.0,-0.9679431915283203,-0.2511692941188812,3.585376739501953,-10.963702201843262
217,0.5646558403968811,-0.909808874130249,-0.4150274395942688,3.4816980361938477,-9.624649047851562
218,2.0,-0.8244909048080444,-0.5658751726150513,3.4704275131225586,-8.579954147338867
219,2.0,-0.7187486886978149,-0.6952699422836304,3.3460211753845215,-7.660486221313477
220,2.0,-0.6018155217170715,-0.7986351251602173,3.1245687007904053,-6.753752708435059
221,2.0,-0.483363538980484,-0.8754197359085083,2.825592279434204,-5.893470287322998
222,2.0,-0.3718874454498291,-0.928277850151062,2.469027519226074,-5.109222412109375
223,2.0,-0.2738564908504486,-0.9617705941200256,2.072819232940674,-4.423280715942383
224,2.0,-0.1935957968235016,-0.9810813665390015,1.6514912843704224,-3.849489450454712
225,2.0,-0.13364091515541077,-0.9910297989845276,1.2156802415847778,-3.3941643238067627
226,2.0,-0.09527681767940521,-0.9954507946968079,0.7724078893661499,-3.0582613945007324
227,2.0,-0.07904801517724991,-0.9968708157539368,0.3258197605609894,-2.8399434089660645
228,2.0,-0.08511911332607269,-0.996370792388916,-0.12183335423469543,-2.736874580383301
229,2.0,-0.11343313008546829,-0.993545651435852,-0.5691114664077759,-2.7478818893432617
230,2.0,-0.16365191340446472,-0.986518144607544,-1.0142706632614136,-2.8738420009613037
231,2.0,-0.23488406836986542,-0.9720233678817749,-1.4541592597961426,-3.117750644683838
232,2.0,-0.3252330422401428,-0.9456338882446289,-1.8831768035888672,-3.4839444160461426
233,2.0,-0.4312504529953003,-0.90223228931427,-2.2924022674560547,-3.9764466285705566
234,2.0,-0.5474651455879211,-0.8368284702301025,-2.669076442718506,-4.596487045288086
235,2.0,-0.6662486791610718,-0.7457296848297119,-2.9966979026794434,-5.339448928833008
236,2.0,-0.778308093547821,-0.6278825402259827,-3.255995035171509,-6.1918511390686035
237,1.6219556331634521,-0.8753442764282227,-0.4835001528263092,-3.4836137294769287,-7.127983093261719
238,-2.0,-0.9561200737953186,-0.2929750978946686,-4.146238803863525,-8.171029090881348
239,-2.0,-0.9979502558708191,-0.06399472057819366,-4.6659698486328125,-9.812919616699219
240,-2.0,-0.9826295971870422,0.18557778000831604,-5.013966083526611,-11.652467727661133
241,-2.0,-0.9024388790130615,0.43081796169281006,-5.174782752990723,-11.249613761901855
242,-2.0,-0.7629174590110779,0.6464958786964417,-5.151669502258301,-9.951297760009766
243,-2.0,-0.580606997013092,0.8141839504241943,-4.966797351837158,-8.604789733886719
244,-2.0,-0.37710273265838623,0.9261714220046997,-4.656159400939941,-7.268191814422607
245,-2.0,-0.17271903157234192,0.9849711060523987,-4.261530876159668,-6.003641128540039
246,-2.0,0.017549699172377586,0.9998459815979004,-3.8228025436401367,-4.862946510314941
247,-2.0,0.18512248992919922,0.9827154278755188,-3.372917890548706,-3.8779542446136475
248,-2.0,0.32687076926231384,0.9450690150260925,-2.9358813762664795,-3.05877423286438
249,-2.0,0.44336068630218506,0.8963432908058167,-2.5270795822143555,-2.3981029987335205
250,-2.0,0.5371761918067932,0.8434700965881348,-2.1548221111297607,-1.877938151359558
251,-2.0,0.6116912364959717,0.7910966277122498,-1.8222196102142334,-1.4757609367370605
252,-2.0,0.6703211665153503,0.7420710921287537,-1.5288971662521362,-1.168886661529541
253,-2.0,0.7161418199539185,0.6979547739028931,-1.2723437547683716,-0.9369075298309326
254,-2.0,0.7517439126968384,0.6594551801681519,-1.0488777160644531,-0.7627002596855164
255,-2.0,0.7792178392410278,0.6267532110214233,-0.8542863130569458,-0.6325494647026062
256,-2.0,0.800199568271637,0.5997337698936462,-0.6842213869094849,-0.535823404788971
257,-2.0,0.8159375190734863,0.5781400799751282,-0.5344210863113403,-0.4644814431667328
258,-2.0,0.8273593187332153,0.5616729855537415,-0.40081605315208435,-0.4125678837299347
259,-2.0,0.8351293206214905,0.5500536561012268,-0.27956128120422363,-0.3757660984992981
260,-2.0,0.8396936655044556,0.543060302734375,-0.16702106595039368,-0.3510383665561676
261,-2.0,0.8413116931915283,0.5405503511428833,-0.059725817292928696,-0.33635446429252625
262,-2.0,0.8400746583938599,0.5424707531929016,0.045686934143304825,-0.3305017650127411
263,-2.0,0.8359128832817078,0.5488621592521667,0.15254001319408417,-0.332968145608902
264,-2.0,0.8285900354385376,0.5598558187484741,0.26418665051460266,-0.3438906967639923
265,-2.0,0.8176864981651306,0.5756638050079346,0.3840785324573517,-0.36406710743904114
266,-2.0,0.8025690317153931,0.5965592265129089,0.5158263444900513,-0.3950304687023163
267,-2.0,0.7823481559753418,0.6228413581848145,0.6632457971572876,-0.4391933083534241
268,-2.0,0.755821704864502,0.654777467250824,0.8303768038749695,-0.5000700354576111
269,-2.0,0.721409261226654,0.6925089955329895,1.021459937095642,-0.5825888514518738
270,-2.0,0.6770841479301453,0.735905647277832,1.2408416271209717,-0.6935036182403564
271,-2.0,0.6203230619430542,0.7843464016914368,1.4927709102630615,-0.8419031500816345
272,-2.0,0.5481100678443909,0.8364061713218689,1.7810306549072266,-1.0397944450378418
273,-2.0,0.457059383392334,0.8894361853599548,2.108335256576538,-1.302680253982544
274,-2.0,0.3437577784061432,0.9390583634376526,2.475412368774414,-1.6499651670455933
275,-2.0,0.2054566591978073,0.9786661863327026,2.8797061443328857,-2.1048755645751953
276,-2.0,0.04123331606388092,0.9991495609283447,3.3137059211730957,-2.693401336669922
277,-2.0,-0.14638052880764008,0.989228367805481,3.7630679607391357,-3.44159197807312
278,-2.0,-0.34961286187171936,0.9368942379951477,4.204989433288574,-4.370577812194824
279,-2.0,-0.5543159246444702,0.8323063254356384,4.607659816741943,-5.489201068878174
280,-2.0,-0.7407159209251404,0.6718183755874634,4.931889533996582,-6.785472393035889
281,-2.0,-0.8870534300804138,0.4616667926311493,5.135753631591797,-8.220049858093262
282,-2.0,-0.975728452205658,0.21898403763771057,5.182003498077393,-9.726346015930176
283,-2.0,-0.9995026588439941,-0.03153373673558235,5.046241760253906,-11.220502853393555
284,-1.4295517206192017,-0.9632497429847717,-0.2686072885990143,4.8081583976745605,-12.220932960510254
285,2.0,-0.8691664934158325,-0.4945196211338043,4.906702995300293,-10.550705909729004
286,2.0,-0.7254745364189148,-0.6882490515708923,4.835813522338867,-9.298580169677734
287,2.0,-0.5486446619033813,-0.8360556364059448,4.619626522064209,-8.01891040802002
288,2.0,-0.35798877477645874,-0.933725893497467,4.2925848960876465,-6.767213344573975
289,2.0,-0.17065905034542084,-0.9853301644325256,3.8922905921936035,-5.5982465744018555
290,2.0,0.0011661490425467491,-0.9999993443489075,3.4532928466796875,-4.55458402633667
291,2.0,0.15075387060642242,-0.9885713458061218,3.003293514251709,-3.660262107849121
292,2.0,0.2758021056652069,-0.9612144231796265,2.5618648529052734,-2.9208595752716064
293,2.0,0.37692275643348694,-0.9262446761131287,2.14095401763916,-2.3279573917388916
294,2.0,0.4562578797340393,-0.8898475766181946,1.7462705373764038,-1.8649930953979492
295,2.0,0.5164752006530762,-0.8563021421432495,1.3788849115371704,-1.5123792886734009
296,2.0,0.5601463317871094,-0.8283936381340027,1.0366582870483398,-1.2510536909103394
297,2.0,0.5894118547439575,-0.807832658290863,0.7153630256652832,-1.0644986629486084
298,2.0,0.6058270931243896,-0.7955963611602783,0.4094885289669037,-0.9396501779556274
299,2.0,0.6103042364120483,-0.7921671271324158,0.1127912625670433,-0.8671520352363586
300,2.0,0.6030969023704529,-0.797667920589447,-0.18133406341075897,-0.8413112759590149
301,2.0,0.5837978720664978,-0.8118990063667297,-0.47958502173423767,-0.8599898219108582
302,2.0,0.5513430237770081,-0.8342786431312561,-0.7885093092918396,-0.9245625138282776
303,2.0,0.5040332674980164,-0.8636842370033264,-1.1142182350158691,-1.0399945974349976
304,2.0,0.4396089017391205,-0.8981893062591553,-1.4619814157485962,-1.215025544166565
305,2.0,0.35543742775917053,-0.934700071811676,-1.8356233835220337,-1.4623762369155884
306,2.0,0.24890509247779846,-0.9685278534889221,-2.2366485595703125,-1.7988005876541138
