,action,cos,sin,omega,reward
294,-2.0,-0.9415027499198914,0.33700525760650635,-2.4570155143737793,-9.07340145111084
295,-2.0,-0.8920445442199707,0.45194754004478455,-2.5042614936828613,-8.435704231262207
296,-2.0,-0.8297077417373657,0.5581980347633362,-2.4653007984161377,-7.774165630340576
297,-2.0,-0.7586583495140076,0.6514886617660522,-2.3466522693634033,-7.111110687255859
298,-2.0,-0.6840857267379761,0.7294015884399414,-2.15803599357605,-6.469533443450928
299,-2.0,-0.6113775968551636,0.7913389801979065,-1.9109846353530884,-5.871365547180176
300,-2.0,-0.5454502701759338,0.8381431698799133,-1.6174803972244263,-5.335829257965088
301,-2.0,-0.4903424084186554,0.8715298771858215,-1.2888730764389038,-4.878336429595947
302,-2.0,-0.4490674138069153,0.893497884273529,-0.9352256059646606,-4.5101704597473145
303,-2.0,-0.42364564538002014,0.9058279991149902,-0.565102219581604,-4.238868713378906
304,-2.0,-0.41521546244621277,0.9097231030464172,-0.1857312172651291,-4.069052696228027
305,-2.0,-0.42413610219955444,0.9055984616279602,0.19656109809875488,-4.003354549407959
306,-2.0,-0.45002710819244385,0.8930149078369141,0.5757599472999573,-4.04315710067749
307,-2.0,-0.4917267858982086,0.8707495331764221,0.9455211162567139,-4.188931465148926
308,-2.0,-0.5471879839897156,0.8370097279548645,1.2985832691192627,-4.440075874328613
309,-2.0,-0.6133679747581482,0.7897972464561462,1.626340627670288,-4.794260025024414
310,-2.0,-0.6862002015113831,0.727412760257721,1.9186885356903076,-5.246369361877441
311,-2.0,-0.7607479691505432,0.6490473747253418,2.164247989654541,-5.78729248046875
312,-2.0,-0.8316189050674438,0.5553467273712158,2.3510336875915527,-6.402893543243408
313,-2.0,-0.89364093542099,0.44878268241882324,2.467543601989746,-7.073588848114014
314,-2.0,-0.9426892399787903,0.33367201685905457,2.5041306018829346,-7.774869918823242
315,-2.0,-0.9764449596405029,0.21576665341854095,2.4543848037719727,-8.478889465332031
316,-2.0,-0.9948363900184631,0.10149138420820236,2.3162097930908203,-9.156853675842285
317,-2.0,-0.9999956488609314,-0.00294997775927186,2.0923283100128174,-9.781634330749512
318,-2.0,-0.9957290291786194,-0.09232410788536072,1.7901157140731812,-10.292861938476562
319,-2.0,-0.9866636991500854,-0.16277192533016205,1.420872688293457,-9.621686935424805
320,-2.0,-0.9773082137107849,-0.21182219684123993,0.9987937211990356,-9.07492733001709
321,-2.0,-0.9712343811988831,-0.23812556266784668,0.539927065372467,-8.677842140197754
322,-2.0,-0.970499575138092,-0.24110287427902222,0.06133288890123367,-8.449865341186523
323,-2.0,-0.9753428101539612,-0.2206953763961792,-0.41949427127838135,-8.403305053710938
324,-2.0,-0.984150767326355,-0.17733372747898102,-0.8850157856941223,-8.542539596557617
325,-2.0,-0.9936924576759338,-0.11213940382003784,-1.3180160522460938,-8.863567352294922
326,-2.0,-0.9996281862258911,-0.02726636454463005,-1.7021206617355347,-9.35387134552002
327,-2.0,-0.9972736835479736,0.07379164546728134,-2.0225703716278076,-9.992728233337402
328,-2.0,-0.9825254678726196,0.18612830340862274,-2.2672266960144043,-9.82406997680664
329,-2.0,-0.9527592062950134,0.3037266433238983,-2.4276304244995117,-9.24634838104248
330,-2.0,-0.9074618816375732,0.42013439536094666,-2.49983549118042,-8.619176864624023
331,-2.0,-0.8484057188034058,0.5293465256690979,-2.4847347736358643,-7.962177753448486
332,-2.0,-0.7793200016021729,0.6266261339187622,-2.3877248764038086,-7.297219276428223
333,-2.0,-0.7051907777786255,0.7090176343917847,-2.2177553176879883,-6.647273540496826
334,-2.0,-0.6314274072647095,0.7754350304603577,-1.9859919548034668,-6.034751892089844
335,-2.0,-0.563132643699646,0.8263665437698364,-1.7044156789779663,-5.47978401184082
336,-2.0,-0.5046182870864868,0.8633425831794739,-1.3846408128738403,-4.998926162719727
337,-2.0,-0.45918989181518555,0.8883381485939026,-1.0371339321136475,-4.604614734649658
338,-2.0,-0.42913874983787537,0.9032385945320129,-0.6708803176879883,-4.305374622344971
339,-2.0,-0.415840208530426,0.9094377160072327,-0.29345136880874634,-4.106554985046387
340,-2.0,-0.419866144657135,0.9075860381126404,0.08862689137458801,-4.011262893676758
341,-2.0,-0.4410458505153656,0.8974846005439758,0.46931642293930054,-4.021178722381592
342,-2.0,-0.4784468412399292,0.8781164884567261,0.8424298763275146,-4.137025356292725
343,-2.0,-0.5302844047546387,0.8478198051452637,1.2010172605514526,-4.358550071716309
344,-2.0,-0.5938053727149963,0.8046087026596069,1.5368821620941162,-4.684003829956055
345,-2.0,-0.665226399898529,0.7466416954994202,1.8403385877609253,-5.109179973602295
346,-2.0,-0.7398269176483154,0.6727972626686096,2.1003198623657227,-5.626215934753418
347,-2.0,-0.8122848868370056,0.5832608938217163,2.304917812347412,-6.222472190856934
348,-2.0,-0.8772855401039124,0.4799688756465912,2.4423635005950928,-6.87989616394043
349,-2.0,-0.9303235411643982,0.36673980951309204,2.502340078353882,-7.575254440307617
350,-2.0,-0.9685072302818298,0.24898535013198853,2.4773950576782227,-8.281427383422852
351,-2.0,-0.9911119937896729,0.1330302357673645,2.3641340732574463,-8.969618797302246
352,-2.0,-0.9996817111968994,0.025227751582860947,2.1639068126678467,-9.611981391906738
353,-2.0,-0.9976266026496887,-0.06885641813278198,1.8828275203704834,-10.18396282196045
354,-2.0,-0.9894378781318665,-0.14495769143104553,1.531185269355774,-9.799877166748047
355,-2.0,-0.9797487258911133,-0.20023086667060852,1.1224669218063354,-9.215202331542969
356,-2.0,-0.9724658131599426,-0.23304550349712372,0.6722937822341919,-8.773588180541992
357,-2.0,-0.9701170325279236,-0.24263755977153778,0.19750967621803284,-8.496268272399902
358,-2.0,-0.9734699130058289,-0.22881509363651276,-0.28446850180625916,-8.397665023803711
359,-2.0,-0.9814224243164062,-0.19185931980609894,-0.7560797929763794,-8.484455108642578
360,-2.0,-0.9911608695983887,-0.13266533613204956,-1.1999742984771729,-8.755032539367676
361,-2.0,-0.9985913634300232,-0.05305900797247887,-1.5994733572006226,-9.1992769241333
362,-2.0,-0.9990374445915222,0.04386536031961441,-1.9392675161361694,-9.798717498779297
363,-2.0,-0.988135039806366,0.15358753502368927,-2.2063684463500977,-9.975902557373047
364,-2.0,-0.9627620577812195,0.27035021781921387,-2.3911778926849365,-9.41533374786377
365,-2.0,-0.9217691421508789,0.3877390921115875,-2.488415241241455,-8.80025577545166
366,-2.0,-0.8662956357002258,0.49953165650367737,-2.4976108074188232,-8.149547576904297
367,-2.0,-0.7995767593383789,0.6005638837814331,-2.422962188720703,-7.484529495239258
368,-2.0,-0.726327121257782,0.6873492002487183,-2.2725391387939453,-6.828013896942139
369,-2.0,-0.6519185900688171,0.7582889795303345,-2.0570273399353027,-6.202753067016602
370,-2.0,-0.5816017389297485,0.8134737014770508,-1.7883106470108032,-5.629678249359131
371,-2.0,-0.5199445486068726,0.854200005531311,-1.4782053232192993,-5.126445293426514
372,-2.0,-0.4705449342727661,0.8823760151863098,-1.1375553607940674,-4.706664085388184
373,-2.0,-0.4359734058380127,0.8999595642089844,-0.775773286819458,-4.37990665435791
374,-2.0,-0.4178517162799835,0.9085152745246887,-0.4008036255836487,-4.152326583862305
375,-2.0,-0.4169694781303406,0.9089204668998718,-0.01941719278693199,-4.027570724487305
376,-2.0,-0.43336403369903564,0.9012189507484436,0.3622731864452362,-4.007658004760742
377,-2.0,-0.46632474660873413,0.884613573551178,0.7381873726844788,-4.093560218811035
378,-2.0,-0.5143194794654846,0.8575986623764038,1.1016476154327393,-4.285331726074219
379,-2.0,-0.5748790502548218,0.8182384371757507,1.4448466300964355,-4.581727027893066
380,-2.0,-0.6445102095603943,0.7645956873893738,1.7585253715515137,-4.9793500900268555
381,-2.0,-0.7187349796295166,0.6952841281890869,2.0319721698760986,-5.471494674682617
382,-2.0,-0.7923508882522583,0.6100656390190125,2.2534353733062744,-6.046964168548584
383,-2.0,-0.8599655628204346,0.5103520750999451,2.410984516143799,-6.689255237579346
384,-2.0,-0.9167590141296387,0.3994407653808594,2.493748664855957,-7.37651252746582
385,-2.0,-0.9593122005462646,0.28234750032424927,2.4933290481567383,-8.082523345947266
386,-2.0,-0.986255943775177,0.16522467136383057,2.4050896167755127,-8.778706550598145
387,-2.0,-0.9985133409500122,0.05450836196541786,2.229008197784424,-9.436681747436523
388,-2.0,-0.9990339279174805,-0.04394492879509926,1.969889521598816,-10.030770301818848
389,-2.0,-0.9920969009399414,-0.12547403573989868,1.6369308233261108,-9.987380027770996
390,-2.0,-0.9823899269104004,-0.18684233725070953,1.2428252696990967,-9.366925239562988
391,-2.0,-0.9741019606590271,-0.22610919177532196,0.8026935458183289,-8.882484436035156
392,-2.0,-0.9702010750770569,-0.2423013150691986,0.33311164379119873,-8.556978225708008
393,-2.0,-0.9719747304916382,-0.2350853979587555,-0.14861434698104858,-8.406867980957031
394,-2.0,-0.9788446426391602,-0.2046048641204834,-0.6249284148216248,-8.441086769104004
395,-2.0,-0.9884488582611084,-0.1515546590089798,-1.0783820152282715,-8.660405158996582
396,-2.0,-0.9969953894615173,-0.07746083289384842,-1.4920480251312256,-9.057112693786621
397,-2.0,-0.9998879432678223,0.014968116767704487,-1.8501436710357666,-9.6150484085083
398,-2.0,-0.9925776124000549,0.12161277234554291,-2.1389176845550537,-10.12208080291748
399,-2.0,-0.9715041518211365,0.23702259361743927,-2.347707986831665,-9.579952239990234
400,-2.0,-0.9915244579315186,-0.1299201250076294,-0.7361048460006714,-8.978476524353027
401,-2.0,-0.9972919225692749,-0.0735447108745575,-1.133544921875,-9.126138687133789
402,-2.0,-0.9999996423721313,0.0008240015595220029,-1.4887034893035889,-9.545002937316895
403,-2.0,-0.9959321618080139,0.09010589867830276,-1.7880854606628418,-10.090051651000977
404,-2.0,-0.9817667007446289,0.19008976221084595,-2.0205061435699463,-9.634549140930176
405,-2.0,-0.9552919864654541,0.295663982629776,-2.17793869972229,-9.116744995117188
406,-2.0,-0.9159368872642517,0.40132230520248413,-2.256190776824951,-8.552135467529297
407,-2.0,-0.8649628162384033,0.5018358826637268,-2.2551989555358887,-7.958475589752197
408,-2.0,-0.8052726984024048,0.5929046273231506,-2.1788220405578613,-7.355381965637207
409,-2.0,-0.7409124970436096,0.6716015934944153,-2.0341436862945557,-6.763432502746582
410,-2.0,-0.6764310002326965,0.7365060448646545,-1.8304424285888672,-6.202878475189209
411,-2.0,-0.6162741184234619,0.7875317335128784,-1.578062891960144,-5.692269802093506
412,-2.0,-0.564338743686676,0.8255432844161987,-1.2874140739440918,-5.2473554611206055
413,-2.0,-0.5237262845039368,0.8518866300582886,-0.9682565927505493,-4.880502700805664
414,-2.0,-0.49666503071784973,0.8679422736167908,-0.6293416619300842,-4.600702285766602
415,-2.0,-0.48453620076179504,0.8747711777687073,-0.2783849239349365,-4.414000034332275
416,-2.0,-0.4879307448863983,0.8728823661804199,0.07769346237182617,-4.324138641357422
417,-2.0,-0.5066850185394287,0.8621312379837036,0.43235522508621216,-4.333141803741455
418,-2.0,-0.5398703217506409,0.8417482376098633,0.7789536714553833,-4.441650867462158
419,-2.0,-0.5857428312301636,0.810496985912323,1.110264778137207,-4.648897647857666
420,-2.0,-0.6416926383972168,0.766961932182312,1.418137550354004,-4.952287673950195
421,-2.0,-0.7042534947395325,0.7099485993385315,1.6933590173721313,-5.346665382385254
422,-2.0,-0.7692471742630005,0.638951301574707,1.9258204698562622,-5.8234381675720215
423,-2.0,-0.8321169018745422,0.5546002984046936,2.1050338745117188,-6.3698272705078125
424,-2.0,-0.8884527683258057,0.45896801352500916,2.2209842205047607,-6.968552112579346
425,-2.0,-0.9346322417259216,0.3556157648563385,2.2652101516723633,-7.598219394683838
426,-2.0,-0.968421459197998,0.24931873381137848,2.231921911239624,-8.234512329101562
427,-2.0,-0.9893563985824585,0.1455126851797104,2.118911027908325,-8.852027893066406
428,-2.0,-0.9987687468528748,0.0496085099875927,1.9280455112457275,-9.426366806030273
429,-2.0,-0.9994344115257263,-0.03362737223505974,1.6652518510818481,-9.935976028442383
430,-2.0,-0.9949405193328857,-0.10046550631523132,1.340031385421753,-9.940714836120605
431,-2.0,-0.9889394044876099,-0.14832012355327606,0.9646822214126587,-9.430990219116211
432,-2.0,-0.9844569563865662,-0.17562589049339294,0.553442120552063,-9.05345344543457
433,-2.0,-0.9833698868751526,-0.18161413073539734,0.12172272801399231,-8.82615852355957
434,-2.0,-0.9861039519309998,-0.16612942516803741,-0.31448787450790405,-8.760955810546875
435,-2.0,-0.9915685057640076,-0.12958356738090515,-0.7390849590301514,-8.862667083740234
436,-2.0,-0.9973267912864685,-0.07307018339633942,-1.136272668838501,-9.128622055053711
437,-2.0,-0.9999989867210388,0.0014183963648974895,-1.4910752773284912,-9.548542022705078
438,-2.0,-0.9958696961402893,0.09079375863075256,-1.7900115251541138,-10.087024688720703
439,-2.0,-0.9816217422485352,0.19083702564239502,-2.021916151046753,-9.631024360656738
440,-2.0,-0.9550540447235107,0.29643166065216064,-2.178788423538208,-9.112824440002441
441,-2.0,-0.9156085848808289,0.4020708203315735,-2.256464719772339,-8.547938346862793
442,-2.0,-0.8645595908164978,0.5025303363800049,-2.254911422729492,-7.954139232635498
443,-2.0,-0.8048202991485596,0.5935185551643372,-2.178013801574707,-7.3510518074035645
444,-2.0,-0.7404427528381348,0.6721193790435791,-2.032874822616577,-6.7592573165893555
445,-2.0,-0.6759769320487976,0.7369227409362793,-1.8287853002548218,-6.198999404907227
446,-2.0,-0.6158662438392639,0.7878507375717163,-1.5760931968688965,-5.688812255859375
447,-2.0,-0.5640024542808533,0.8257731199264526,-1.2852051258087158,-5.244420051574707
448,-2.0,-0.5234806537628174,0.8520375490188599,-0.9658753275871277,-4.878166675567627
449,-2.0,-0.49652305245399475,0.8680235147476196,-0.6268471479415894,-4.599018096923828
450,-2.0,-0.48450490832328796,0.8747885227203369,-0.2758294939994812,-4.413002967834473
451,-2.0,-0.48801159858703613,0.8728371262550354,0.08026190847158432,-4.323848724365234
452,-2.0,-0.506874144077301,0.8620200753211975,0.4348897635936737,-4.3335676193237305
453,-2.0,-0.5401580929756165,0.8415635824203491,0.7814048528671265,-4.442792892456055
454,-2.0,-0.5861136317253113,0.8102288842201233,1.1125775575637817,-4.650744438171387
455,-2.0,-0.6421244144439697,0.7666004300117493,1.4202492237091064,-4.954812049865723
456,-2.0,-0.7047184705734253,0.7094870805740356,1.6951994895935059,-5.349818706512451
457,-2.0,-0.7697133421897888,0.6383897066116333,1.9273147583007812,-5.827144145965576
458,-2.0,-0.8325511813163757,0.5539481043815613,2.106106996536255,-6.3739776611328125
459,-2.0,-0.888825535774231,0.45824581384658813,2.2215681076049805,-6.973006725311279
460,-2.0,-0.9349216818809509,0.3548540472984314,2.2652525901794434,-7.602810859680176
461,-2.0,-0.9686177372932434,0.24855515360832214,2.2313930988311768,-8.239059448242188
462,-2.0,-0.9894628524780273,0.14478713274002075,2.117809295654297,-8.856348991394043
463,-2.0,-0.9988008141517639,0.04895826801657677,1.9263997077941895,-9.430294036865234
464,-2.0,-0.9994159936904907,-0.03417142108082771,1.6631184816360474,-9.93936824798584
465,-2.0,-0.9948985576629639,-0.10088067501783371,1.3374898433685303,-9.93662166595459
466,-2.0,-0.9888986349105835,-0.14859172701835632,0.9618293642997742,-9.42777156829834
467,-2.0,-0.9844355583190918,-0.17574581503868103,0.550385594367981,-9.051259994506836
468,-2.0,-0.9833763241767883,-0.18157921731472015,0.11857622861862183,-8.825098037719727
469,-2.0,-0.9861357808113098,-0.1659405678510666,-0.31760817766189575,-8.761090278625488
470,-2.0,-0.9916125535964966,-0.12924598157405853,-0.742063581943512,-8.864004135131836
471,-2.0,-0.9973615407943726,-0.07259472459554672,-1.1389981508255005,-9.13111400604248
472,-2.0,-0.9999979734420776,0.0020135692320764065,-1.4934440851211548,-9.552087783813477
473,-2.0,-0.9958066940307617,0.09148218482732773,-1.7919340133666992,-10.083993911743164
474,-2.0,-0.9814761281013489,0.19158458709716797,-2.023322343826294,-9.627494812011719
475,-2.0,-0.9548154473304749,0.2971993088722229,-2.179633855819702,-9.108901023864746
476,-2.0,-0.9152796268463135,0.40281909704208374,-2.2567343711853027,-8.543741226196289
477,-2.0,-0.8641558885574341,0.5032241940498352,-2.25462007522583,-7.949802398681641
478,-2.0,-0.8043676614761353,0.5941318273544312,-2.177201986312866,-7.34672212600708
479,-2.0,-0.7399730682373047,0.6726365089416504,-2.0316030979156494,-6.755084037780762
480,-2.0,-0.6755231618881226,0.7373387813568115,-1.8271256685256958,-6.195123195648193
481,-2.0,-0.6154587864875793,0.7881690859794617,-1.5741215944290161,-5.685357570648193
482,-2.0,-0.5636667013168335,0.8260023593902588,-1.2829947471618652,-5.241488456726074
483,-2.0,-0.5232357382774353,0.852187991142273,-0.9634929895401001,-4.8758344650268555
484,-2.0,-0.49638184905052185,0.8681042790412903,-0.6243520379066467,-4.597339153289795
485,-2.0,-0.48447439074516296,0.8748054504394531,-0.2732737958431244,-4.412010669708252
486,-2.0,-0.4880932569503784,0.8727914690971375,0.0828302800655365,-4.323563098907471
487,-2.0,-0.5070639848709106,0.8619084358215332,0.4374238848686218,-4.333998680114746
488,-2.0,-0.5404465198516846,0.841378390789032,0.7838551998138428,-4.443939685821533
489,-2.0,-0.5864849090576172,0.809960126876831,1.1148890256881714,-4.6525959968566895
490,-2.0,-0.6425565481185913,0.766238272190094,1.4223591089248657,-4.957341194152832
491,-2.0,-0.7051835656166077,0.7090247869491577,1.6970378160476685,-5.352976322174072
492,-2.0,-0.7701793909072876,0.6378273367881775,1.9288064241409302,-5.8308539390563965
493,-2.0,-0.8329851627349854,0.553295373916626,2.1071770191192627,-6.378130912780762
494,-2.0,-0.8891977071762085,0.4575231671333313,2.2221484184265137,-6.977462291717529
495,-2.0,-0.9352105259895325,0.35409221053123474,2.2652907371520996,-7.607402801513672
496,-2.0,-0.9688133597373962,0.24779169261455536,2.2308599948883057,-8.243605613708496
497,-2.0,-0.9895686507225037,0.14406199753284454,2.116703748703003,-8.86066722869873
498,-2.0,-0.9988324642181396,0.04830868914723396,1.9247502088546753,-9.434218406677246
499,-2.0,-0.9993972778320312,-0.03471461310982704,1.6609817743301392,-9.942755699157715
500,-2.0,-0.9948564767837524,-0.1012948527932167,1.334945797920227,-9.932534217834473
501,-2.0,-0.9888579249382019,-0.14886225759983063,0.9589746594429016,-9.424560546875
502,-2.0,-0.9844143390655518,-0.17586462199687958,0.547327995300293,-9.04907512664795
503,-2.0,-0.9833829998970032,-0.18154318630695343,0.11542949825525284,-8.824047088623047
504,-2.0,-0.9861677289009094,-0.16575060784816742,-0.3207278847694397,-8.76123332977295
505,-2.0,-0.9916566610336304,-0.12890733778476715,-0.7450408339500427,-8.865349769592285
506,-2.0,-0.9973961114883423,-0.07211831957101822,-1.1417213678359985,-9.133614540100098
507,-2.0,-0.9999966025352478,0.002609518589451909,-1.4958100318908691,-9.555641174316406
508,-2.0,-0.9957431554794312,0.09217116236686707,-1.7938529253005981,-10.080960273742676
509,-2.0,-0.9813298583030701,0.1923324316740036,-2.0247244834899902,-9.623963356018066
510,-2.0,-0.9545761942863464,0.29796695709228516,-2.1804752349853516,-9.104974746704102
511,-2.0,-0.9149500727653503,0.4035670757293701,-2.256999969482422,-8.539541244506836
512,-2.0,-0.8637517094612122,0.5039176344871521,-2.2543246746063232,-7.945465087890625
513,-2.0,-0.8039148449897766,0.5947444438934326,-2.176386594772339,-7.342393398284912
514,-2.0,-0.7395033240318298,0.6731529235839844,-2.0303282737731934,-6.750912189483643
515,-2.0,-0.6750695705413818,0.7377540469169617,-1.8254635334014893,-6.191249847412109
516,-2.0,-0.6150517463684082,0.7884867191314697,-1.5721479654312134,-5.681906700134277
517,-2.0,-0.5633315443992615,0.8262309432029724,-1.28078293800354,-5.238561153411865
518,-2.0,-0.5229915380477905,0.8523378968238831,-0.9611096978187561,-4.873507499694824
519,-2.0,-0.4962414503097534,0.8681845664978027,-0.6218562722206116,-4.5956645011901855
520,-2.0,-0.48444467782974243,0.8748219013214111,-0.2707178592681885,-4.4110236167907715
521,-2.0,-0.4881756901741028,0.8727453947067261,0.08539856970310211,-4.3232831954956055
522,-2.0,-0.5072546005249023,0.8617962598800659,0.4399575889110565,-4.334434986114502
523,-2.0,-0.5407356023788452,0.8411926031112671,0.786304771900177,-4.44509220123291
524,-2.0,-0.5868567228317261,0.8096907734870911,1.1171993017196655,-4.654452800750732
525,-2.0,-0.6429890394210815,0.7658753991127014,1.4244673252105713,-4.959875106811523
526,-2.0,-0.7056487798690796,0.7085617780685425,1.6988738775253296,-5.356138706207275
527,-2.0,-0.770645260810852,0.6372643709182739,1.9302952289581299,-5.834567546844482
528,-2.0,-0.8334187269210815,0.5526420474052429,2.108243465423584,-6.382286548614502
529,-2.0,-0.8895693421363831,0.4568001329898834,2.2227249145507812,-6.98192024230957
530,-2.0,-0.9354986548423767,0.35333019495010376,2.2653250694274902,-7.611995220184326
531,-2.0,-0.9690082669258118,0.2470283806324005,2.23032283782959,-8.248150825500488
532,-2.0,-0.989673912525177,0.14333726465702057,2.1155941486358643,-8.864983558654785
533,-2.0,-0.9988636374473572,0.047659773379564285,1.923097014427185,-9.438138961791992
534,-2.0,-0.9993782639503479,-0.035256948322057724,1.658841848373413,-9.946139335632324
535,-2.0,-0.9948142766952515,-0.10170803219079971,1.3323991298675537,-9.928451538085938
536,-2.0,-0.9888173341751099,-0.14913171529769897,0.956118106842041,-9.421356201171875
537,-2.0,-0.984393298625946,-0.17598232626914978,0.544269323348999,-9.046896934509277
538,-2.0,-0.9833898544311523,-0.18150603771209717,0.11228255182504654,-8.823003768920898
539,-2.0,-0.9861997961997986,-0.1655595451593399,-0.3238469660282135,-8.761384963989258
540,-2.0,-0.9917007088661194,-0.1285676658153534,-0.7480166554450989,-8.866703033447266
541,-2.0,-0.9974305033683777,-0.0716409832239151,-1.1444424390792847,-9.13612174987793
542,-2.0,-0.9999948740005493,0.0032062435057014227,-1.4981731176376343,-9.55920124053955
543,-2.0,-0.9956791400909424,0.09286069124937057,-1.7957684993743896,-10.077921867370605
544,-2.0,-0.9811829328536987,0.19308055937290192,-2.026122808456421,-9.620428085327148
545,-2.0,-0.9543362259864807,0.2987346053123474,-2.1813125610351562,-9.101046562194824
546,-2.0,-0.9146199226379395,0.404314786195755,-2.2572615146636963,-8.535340309143066
547,-2.0,-0.8633471131324768,0.504610538482666,-2.254025459289551,-7.941127300262451
548,-2.0,-0.8034617304801941,0.5953564047813416,-2.175567626953125,-7.338065147399902
549,-2.0,-0.739033579826355,0.673668622970581,-2.029050350189209,-6.746741771697998
550,-2.0,-0.6746162176132202,0.7381686568260193,-1.8237987756729126,-6.187378883361816
551,-2.0,-0.6146451830863953,0.7888036966323853,-1.5701723098754883,-5.678459167480469
552,-2.0,-0.5629969835281372,0.8264589905738831,-1.2785695791244507,-5.23563814163208
553,-2.0,-0.5227480530738831,0.8524872064590454,-0.9587253332138062,-4.871184349060059
554,-2.0,-0.4961017966270447,0.868264377117157,-0.6193599104881287,-4.593995094299316
555,-2.0,-0.48441579937934875,0.8748378753662109,-0.2681616246700287,-4.410041332244873
556,-2.0,-0.4882589280605316,0.8726987838745117,0.08796677738428116,-4.3230085372924805
557,-2.0,-0.5074459314346313,0.8616836071014404,0.4424908757209778,-4.334876537322998
558,-2.0,-0.5410253405570984,0.8410062789916992,0.7887535691261292,-4.446249485015869
559,-2.0,-0.5872290730476379,0.8094207644462585,1.1195082664489746,-4.656314373016357
560,-2.0,-0.6434218287467957,0.7655118107795715,1.4265738725662231,-4.962413787841797
561,-2.0,-0.7061141133308411,0.7080980539321899,1.7007077932357788,-5.359304904937744
562,-2.0,-0.7711110711097717,0.6367006301879883,1.93178129196167,-5.838284492492676
563,-2.0,-0.8338519930839539,0.5519881248474121,2.109306812286377,-6.38644552230835
564,-2.0,-0.8899404406547546,0.4560767114162445,2.2232978343963623,-6.986379146575928
565,-2.0,-0.9357861876487732,0.35256803035736084,2.265355348587036,-7.6165876388549805
566,-2.0,-0.96920245885849,0.2462652027606964,2.22978138923645,-8.252695083618164
567,-2.0,-0.9897785186767578,0.14261296391487122,2.1144802570343018,-8.869297981262207
568,-2.0,-0.9988943338394165,0.04701152816414833,1.9214400053024292,-9.442055702209473
569,-2.0,-0.9993590116500854,-0.03579841926693916,1.6566985845565796,-9.949518203735352
570,-2.0,-0.9947720766067505,-0.10212022811174393,1.3298498392105103,-9.924375534057617
571,-2.0,-0.9887768030166626,-0.14940011501312256,0.9532596468925476,-9.418158531188965
572,-2.0,-0.9843724966049194,-0.17609891295433044,0.5412095785140991,-9.044727325439453
573,-2.0,-0.9833968877792358,-0.18146777153015137,0.10913538187742233,-8.821969985961914
574,-2.0,-0.9862320423126221,-0.16536739468574524,-0.32696545124053955,-8.76154613494873
575,-2.0,-0.991744875907898,-0.12822695076465607,-0.7509909868240356,-8.86806583404541
576,-2.0,-0.9974647164344788,-0.07116270810365677,-1.1471612453460693,-9.138638496398926
577,-2.0,-0.9999927878379822,0.0038037418853491545,-1.5005332231521606,-9.56276798248291
578,-2.0,-0.9956145286560059,0.09355077892541885,-1.797680377960205,-10.07487964630127
579,-2.0,-0.9810353517532349,0.19382897019386292,-2.027517318725586,-9.616889953613281
580,-2.0,-0.9540956020355225,0.29950225353240967,-2.182145595550537,-9.097115516662598
581,-2.0,-0.914289116859436,0.405062198638916,-2.257519006729126,-8.53113842010498
582,-2.0,-0.8629420399665833,0.5053029656410217,-2.2537221908569336,-7.936789035797119
583,-2.0,-0.8030083775520325,0.595967710018158,-2.1747450828552246,-7.333737373352051
584,-2.0,-0.7385638356208801,0.6741835474967957,-2.0277693271636963,-6.742573261260986
585,-2.0,-0.6741631627082825,0.7385824918746948,-1.822131633758545,-6.183510780334473
586,-2.0,-0.6142390370368958,0.7891200184822083,-1.5681947469711304,-5.675015449523926
587,-2.0,-0.5626630187034607,0.8266863822937012,-1.2763547897338867,-5.2327189445495605
588,-2.0,-0.5225052833557129,0.8526360392570496,-0.956339955329895,-4.868866443634033
589,-2.0,-0.4959629476070404,0.868343710899353,-0.616862952709198,-4.592330455780029
590,-2.0,-0.48438772559165955,0.8748534321784973,-0.2656051814556122,-4.409064292907715
591,-2.0,-0.4883429706096649,0.8726517558097839,0.09053491055965424,-4.3227386474609375
592,-2.0,-0.5076380372047424,0.861570417881012,0.4450237452983856,-4.335323333740234
593,-2.0,-0.5413157343864441,0.8408194184303284,0.7912015914916992,-4.447412490844727
594,-2.0,-0.5876019597053528,0.8091501593589783,1.1218161582946777,-4.658181190490723
595,-2.0,-0.6438550353050232,0.7651475071907043,1.4286787509918213,-4.964956760406494
596,-2.0,-0.7065796256065369,0.7076335549354553,1.702539324760437,-5.362475395202637
597,-2.0,-0.7715767621994019,0.6361362338066101,1.9332644939422607,-5.842005252838135
598,-2.0,-0.8342849016189575,0.5513336062431335,2.1103665828704834,-6.39060640335083
599,-2.0,-0.890311062335968,0.45535287261009216,2.2238669395446777,-6.990839958190918
600,-2.0,-0.2526325285434723,-0.9675623178482056,0.4205625355243683,-7.621180534362793
